login,PR,commit,issue,repo,unknown,acc_type
umw0lverine,0.0,0.0,0.0,1.0,0.0,
un-beep,0.0,0.0,0.0,1.0,0.0,
unalmis,1.0,0.0,6.0,1.0,0.0,
uncircle,0.0,0.0,0.0,1.0,0.0,
unclemammont,0.0,0.0,0.0,1.0,0.0,
uncong,0.0,0.0,0.0,1.0,0.0,
underschot,0.0,0.0,0.0,1.0,0.0,
undifined-10,0.0,0.0,0.0,1.0,0.0,
unickname3,0.0,0.0,0.0,1.0,0.0,
uniden99roi,0.0,0.0,0.0,1.0,0.0,
universalbit-dev,0.0,0.0,0.0,1.0,0.0,
uniyushu,0.0,0.0,0.0,1.0,0.0,
unizamuviktor1988sq,0.0,0.0,0.0,1.0,0.0,
unkaktus,0.0,0.0,0.0,1.0,0.0,
unnysukgos,0.0,0.0,0.0,1.0,0.0,
uno-zero,0.0,0.0,1.0,0.0,0.0,
unrndm,0.0,0.0,0.0,1.0,0.0,
unstatistical,0.0,0.0,0.0,1.0,0.0,
unswo,0.0,0.0,0.0,3.0,0.0,
uonlraSnaey,0.0,0.0,0.0,1.0,0.0,
uorae,4.0,0.0,0.0,1.0,1.0,
upadhyayaniket29,0.0,0.0,0.0,1.0,0.0,
upstaires,0.0,0.0,0.0,1.0,0.0,
ur5ikuov,0.0,0.0,0.0,1.0,0.0,
ur77ec17235,0.0,0.0,0.0,1.0,0.0,
uramirabyl,0.0,0.0,0.0,1.0,0.0,
urfins,0.0,0.0,0.0,1.0,0.0,
urigroisman,0.0,0.0,0.0,2.0,0.0,
uriii3,0.0,0.0,4.0,0.0,0.0,
urmikakasi,0.0,0.0,1.0,1.0,0.0,
uros-r,0.0,0.0,0.0,1.0,0.0,
us107,0.0,0.0,0.0,1.0,0.0,
usabuts,0.0,0.0,0.0,1.0,0.0,
usayamadx,0.0,0.0,0.0,1.0,0.0,
uselessvevo,0.0,0.0,0.0,1.0,0.0,
useongkim,0.0,0.0,0.0,1.0,0.0,
user-jx,0.0,0.0,2.0,0.0,0.0,
user202729,0.0,0.0,3.0,0.0,0.0,
usernamenenad,0.0,0.0,0.0,1.0,0.0,
usernamex,0.0,0.0,0.0,1.0,0.0,
usersotiris,0.0,0.0,0.0,1.0,0.0,
usmanova-natalyatril,0.0,0.0,0.0,1.0,0.0,
usmc2033,0.0,0.0,0.0,2.0,0.0,
usnclxl64,0.0,0.0,0.0,1.0,0.0,
ussmakeitTPC,0.0,0.0,0.0,1.0,0.0,
ustclin234,0.0,0.0,0.0,1.0,0.0,
ut6intdat,0.0,0.0,0.0,1.0,0.0,
utatsu-cho,0.0,0.0,0.0,3.0,0.0,
utensil,0.0,0.0,0.0,1.0,0.0,
uthouti,0.0,0.0,0.0,1.0,0.0,
utkarsh530,0.0,0.0,2.0,0.0,0.0,
utpal-singh,0.0,0.0,3.0,0.0,0.0,
uu512,0.0,0.0,0.0,1.0,0.0,
uvylupavisojyku,0.0,0.0,0.0,1.0,0.0,
uwagura,0.0,0.0,1.0,1.0,0.0,
uwydoc,0.0,0.0,0.0,1.0,0.0,
uzairansaruzi,0.0,0.0,0.0,1.0,0.0,
uzmoi,0.0,0.0,0.0,1.0,0.0,
uzziii39,0.0,0.0,0.0,1.0,0.0,
v-49,0.0,0.0,1.0,0.0,0.0,
v-i-o-r-e-l,0.0,0.0,0.0,1.0,0.0,
v0lta,1.0,0.0,5.0,2.0,0.0,
v217,0.0,0.0,0.0,1.0,0.0,
v4rp1ng,0.0,0.0,0.0,1.0,0.0,
v4zha,0.0,0.0,0.0,1.0,0.0,
v80177way,0.0,0.0,0.0,1.0,0.0,
vTuanpham,0.0,0.0,0.0,1.0,0.0,
vabor112,0.0,0.0,0.0,1.0,0.0,
vachasovvbo,0.0,0.0,0.0,1.0,0.0,
vadS19mei,0.0,0.0,0.0,1.0,0.0,
vadim-karman,0.0,0.0,0.0,1.0,0.0,
vadimkantorov,0.0,0.0,3.0,0.0,0.0,
vadimw2qcom,0.0,0.0,1.0,0.0,0.0,
vaerksted,0.0,0.0,0.0,28.0,0.0,
vafleite,0.0,0.0,0.0,2.0,0.0,
vaginessa,0.0,0.0,0.0,1.0,0.0,
vahid-sb,0.0,0.0,1.0,0.0,0.0,
vahidmech,0.0,0.0,0.0,1.0,0.0,
vahidnikougoftar,0.0,0.0,1.0,0.0,0.0,
val1777977in,0.0,0.0,0.0,1.0,0.0,
vale4ka-murpai,0.0,0.0,0.0,1.0,0.0,
valeju,0.0,0.0,1.0,0.0,0.0,
valentaj60al,0.0,0.0,0.0,1.0,0.0,
valentinsingularity,0.0,0.0,2.0,0.0,0.0,
valentinsulzer,33.0,27.0,27.0,10.0,34.0,
valentinsw,0.0,0.0,0.0,1.0,0.0,
valentinvuillon,0.0,0.0,0.0,1.0,0.0,
valerii-neustroev,0.0,0.0,0.0,1.0,0.0,
valeriupredoi,0.0,0.0,2.0,0.0,0.0,
valeriypeh,0.0,0.0,0.0,1.0,0.0,
valgripsblog,0.0,0.0,0.0,1.0,0.0,
valgur,0.0,0.0,0.0,1.0,0.0,
vali19th,0.0,0.0,3.0,0.0,0.0,
valipan,0.0,0.0,0.0,1.0,0.0,
valorcrow,0.0,0.0,0.0,1.0,0.0,
valpesendorfer,0.0,0.0,0.0,1.0,0.0,
valxyz,0.0,0.0,0.0,1.0,0.0,
valya-samoylovame,0.0,0.0,0.0,1.0,0.0,
vamads,0.0,0.0,0.0,1.0,0.0,
vampire-droid,0.0,0.0,0.0,1.0,0.0,
vamsi9955,0.0,0.0,0.0,2.0,0.0,
vamsikrishnagok,0.0,0.0,0.0,1.0,0.0,
vamtrad,0.0,0.0,0.0,1.0,0.0,
vanbremer,0.0,0.0,0.0,1.0,0.0,
vancleve,0.0,0.0,1.0,0.0,0.0,
vandalt,3.0,0.0,7.0,2.0,0.0,
vanderwal,0.0,0.0,0.0,1.0,0.0,
vandit98,0.0,0.0,0.0,2.0,0.0,
vanducng,0.0,0.0,0.0,1.0,0.0,
vane,0.0,0.0,0.0,1.0,0.0,
vanes1685sokolov,0.0,0.0,0.0,1.0,0.0,
vaneseltine,0.0,0.0,1.0,0.0,0.0,
vanesik52,0.0,0.0,0.0,1.0,0.0,
vanilja83iv,0.0,0.0,0.0,1.0,0.0,
vanillaeyesup,0.0,0.0,0.0,1.0,0.0,
vankesteren,0.0,0.0,9.0,0.0,0.0,
vanking20000918,0.0,0.0,0.0,1.0,0.0,
vanko-kozaderov,0.0,0.0,0.0,1.0,0.0,
vanos001,0.0,0.0,0.0,1.0,0.0,
vanpixel70,0.0,0.0,0.0,1.0,0.0,
vansh-balyan,0.0,0.0,0.0,1.0,0.0,
vanstrouble,0.0,0.0,0.0,1.0,0.0,
vanya192011,0.0,0.0,0.0,1.0,0.0,
vapenas,0.0,0.0,0.0,1.0,0.0,
varehus,0.0,0.0,0.0,4.0,0.0,
vargonis,0.0,0.0,1.0,0.0,0.0,
varingostough,0.0,0.0,0.0,1.0,0.0,
varsey,0.0,0.0,0.0,1.0,0.0,
varsha2509,0.0,0.0,1.0,0.0,0.0,
varshakhang,0.0,0.0,0.0,1.0,0.0,
varuntotakura,3.0,0.0,3.0,1.0,1.0,
varvys-nastiaber,0.0,0.0,0.0,1.0,0.0,
vas1l,0.0,0.0,5.0,1.0,0.0,
vasbanos,0.0,0.0,1.0,0.0,0.0,
vasika10vs,0.0,0.0,0.0,1.0,0.0,
vasiliy1-55el,0.0,0.0,0.0,1.0,0.0,
vasilyev-mit,0.0,0.0,5.0,0.0,0.0,
vasnesterov,0.0,0.0,2.0,0.0,0.0,
vasnt,0.0,0.0,0.0,2.0,0.0,
vasoto,0.0,0.0,0.0,1.0,0.0,
vassert32,0.0,0.0,0.0,1.0,0.0,
vasudhaagrawal,0.0,0.0,0.0,1.0,0.0,
vathymut,0.0,0.0,0.0,1.0,0.0,
vaucouleur,0.0,0.0,0.0,2.0,0.0,
vavanade,0.0,0.0,0.0,3.0,0.0,
vavrines,1.0,0.0,0.0,1.0,0.0,
vaxa2292567,0.0,0.0,0.0,1.0,0.0,
vaxeyr415neu,0.0,0.0,0.0,1.0,0.0,
vaxxabait,0.0,0.0,1.0,0.0,0.0,
vazhnov,0.0,0.0,0.0,1.0,0.0,
vazkor11,0.0,0.0,0.0,1.0,0.0,
vbaliga,1.0,1.0,0.0,0.0,0.0,
vballu,0.0,0.0,0.0,1.0,0.0,
vbertret,0.0,0.0,7.0,1.0,0.0,
vbgl,0.0,0.0,0.0,1.0,0.0,
vbifymrf111,0.0,0.0,0.0,1.0,0.0,
vcantarella,0.0,0.0,0.0,2.0,0.0,
vcef811,0.0,0.0,0.0,1.0,0.0,
vchuravy,58.0,19.0,47.0,7.0,52.0,
vcjdeboer,0.0,0.0,1.0,0.0,0.0,
vck,0.0,0.0,0.0,2.0,0.0,
vcmgbemena,0.0,0.0,0.0,1.0,0.0,
vdechand,0.0,0.0,1.0,0.0,0.0,
vealocia,0.0,0.0,2.0,0.0,0.0,
vedaanntttt,0.0,0.0,0.0,1.0,0.0,
vedantag17,0.0,0.0,0.0,1.0,0.0,
veeara282,2.0,0.0,0.0,1.0,0.0,
veeenu,0.0,0.0,0.0,1.0,0.0,
veenstrajelmer,1.0,0.0,30.0,1.0,0.0,Human
veg2004ar,0.0,0.0,0.0,1.0,0.0,
vegetablest,0.0,0.0,0.0,1.0,0.0,
veggieyesstal,0.0,0.0,0.0,1.0,0.0,
velle,0.0,0.0,3.0,2.0,0.0,
vempala,0.0,0.0,0.0,1.0,0.0,
ven-k,9.0,0.0,10.0,0.0,1.0,
venise5224,2.0,0.0,1.0,1.0,0.0,
venkat-oss,0.0,0.0,0.0,1.0,0.0,
venkata-mi,0.0,0.0,1.0,0.0,0.0,
venkatesh9784,0.0,0.0,0.0,1.0,0.0,
venkateshbingi1005,0.0,0.0,0.0,1.0,0.0,
veragamaleiev,0.0,0.0,0.0,1.0,0.0,
veranda124in,0.0,0.0,0.0,1.0,0.0,
verapopis,0.0,0.0,0.0,1.0,0.0,
veraptzmall,0.0,0.0,0.0,1.0,0.0,
verbickii-evgeniig,0.0,0.0,0.0,1.0,0.0,
vercel[bot],0.0,0.0,9.0,0.0,0.0,
verena-neufeld,0.0,0.0,2.0,0.0,0.0,
verenichtatyana,0.0,0.0,0.0,1.0,0.0,
verga,0.0,0.0,2.0,1.0,0.0,
vergil-b,0.0,0.0,0.0,1.0,0.0,
vergoboy17qui,0.0,0.0,0.0,1.0,0.0,
verileyacal,0.0,0.0,0.0,1.0,0.0,
veroandreo,119.0,31.0,64.0,0.0,87.0,
veronicapaparozzi,0.0,0.0,5.0,0.0,0.0,
veronika-dubovachuksmed,0.0,0.0,0.0,1.0,0.0,
versatran01,0.0,0.0,5.0,1.0,0.0,
verse01kae,0.0,0.0,0.0,1.0,0.0,
versus666jzx,0.0,0.0,0.0,2.0,0.0,
verulkna,0.0,0.0,0.0,1.0,0.0,
verum-haeresis,0.0,0.0,0.0,1.0,0.0,
veshiy16hu,0.0,0.0,0.0,1.0,0.0,
vesnikos,0.0,0.0,0.0,1.0,0.0,
vessenapu,0.0,0.0,0.0,1.0,0.0,
vetrarnott,0.0,0.0,0.0,1.0,0.0,
vetriselvan98,0.0,0.0,0.0,1.0,0.0,
vetschn,0.0,0.0,1.0,2.0,0.0,
veysearabi,0.0,0.0,0.0,1.0,0.0,
vfhbqrfhuck,0.0,0.0,0.0,1.0,0.0,
vfilter,0.0,0.0,0.0,1.0,0.0,
vfonov,0.0,0.0,1.0,0.0,0.0,
vgeek,0.0,0.0,0.0,1.0,0.0,
vghyv,0.0,0.0,0.0,1.0,0.0,
vhezaja,0.0,0.0,0.0,1.0,0.0,
vhgauto,0.0,0.0,0.0,1.0,0.0,
vialdev,0.0,0.0,0.0,1.0,0.0,
vianmixtkz,0.0,0.0,0.0,1.0,0.0,
vibrantcolor,0.0,0.0,0.0,1.0,0.0,
vick1208,0.0,0.0,0.0,1.0,0.0,
vicsenn,0.0,0.0,0.0,1.0,0.0,
vict0r2008,0.0,0.0,0.0,3.0,0.0,
victaurean69,0.0,0.0,0.0,1.0,0.0,
victoraalves,0.0,0.0,4.0,0.0,0.0,
victorapm,0.0,0.0,1.0,0.0,0.0,
victorbadenas,0.0,0.0,0.0,1.0,0.0,
victordiors,0.0,0.0,0.0,1.0,0.0,
victorfontes,0.0,0.0,0.0,2.0,0.0,
victorhos,0.0,0.0,0.0,2.0,0.0,
victoria-dolgun,0.0,0.0,0.0,1.0,0.0,
victoriabenson16,0.0,0.0,1.0,0.0,0.0,
victorijabcia,0.0,0.0,0.0,1.0,0.0,
victoris93,1.0,0.0,2.0,1.0,0.0,
victorroferz,0.0,0.0,0.0,2.0,0.0,
victorsanchezarevalo,0.0,0.0,10.0,1.0,0.0,
victorsemeraro,0.0,0.0,0.0,1.0,0.0,
victorzheleznov,0.0,0.0,0.0,1.0,0.0,
vidartf,2.0,0.0,6.0,0.0,3.0,
vidina-solutions,0.0,0.0,0.0,1.0,0.0,
vidipsingh,0.0,0.0,0.0,1.0,0.0,
viebhancari,0.0,0.0,0.0,1.0,0.0,
viejatapera,0.0,0.0,0.0,1.0,0.0,
viewing21,0.0,0.0,0.0,1.0,0.0,
vigass,0.0,0.0,0.0,3.0,0.0,
vigichenthil,0.0,0.0,0.0,1.0,0.0,
vigneshTheDev,0.0,0.0,1.0,0.0,0.0,
vigneshkumarj7,1.0,0.0,1.0,1.0,0.0,
vihrao,0.0,0.0,1.0,0.0,0.0,
vijaymocherla,0.0,0.0,0.0,1.0,0.0,
vik-vik72,0.0,0.0,0.0,1.0,0.0,
vika-katkovaprin,0.0,0.0,0.0,1.0,0.0,
vikamaks2011,0.0,0.0,0.0,1.0,0.0,
vikassnwl,1.0,0.0,1.0,1.0,0.0,
vikdym,0.0,0.0,0.0,1.0,0.0,
viki0586get,0.0,0.0,0.0,1.0,0.0,
vikings4life93gio,0.0,0.0,0.0,1.0,0.0,
vikki-gupta,0.0,0.0,0.0,1.0,0.0,
vikramsg,0.0,0.0,0.0,2.0,0.0,
vikroriya-chernikova,0.0,0.0,0.0,1.0,0.0,
vikrorlavroi,0.0,0.0,0.0,1.0,0.0,
viktorforeverpres,0.0,0.0,0.0,1.0,0.0,
viktorija-tokmakovapei,0.0,0.0,0.0,1.0,0.0,
viktorium,0.0,0.0,0.0,1.0,0.0,
viktorku,0.0,0.0,0.0,1.0,0.0,
vill4thgfas,0.0,0.0,0.0,1.0,0.0,
villaa,0.0,0.0,2.0,0.0,0.0,
vinay472,0.0,0.0,4.0,0.0,0.0,
vincent-huang,0.0,0.0,0.0,1.0,0.0,
vincent-j-zimmer,0.0,0.0,0.0,1.0,0.0,
vincent-picaud,1.0,4.0,2.0,4.0,0.0,
vincentcheongws,0.0,0.0,0.0,1.0,0.0,
vincentclee,0.0,0.0,0.0,1.0,0.0,
vincentdavis,0.0,0.0,0.0,1.0,0.0,
vincentsarago,0.0,0.0,2.0,0.0,0.0,
vincentschut,0.0,0.0,1.0,0.0,0.0,
vincentvanhees,6.0,0.0,4.0,1.0,5.0,
vineethsaivs,1.0,0.0,0.0,1.0,0.0,
vinerya,0.0,0.0,0.0,1.0,0.0,
viniciuscantocosta,0.0,0.0,0.0,1.0,0.0,
viniciusdutra314,0.0,0.0,0.0,2.0,0.0,
viniviena,0.0,0.0,4.0,4.0,0.0,
vinjay11stim,0.0,0.0,0.0,1.0,0.0,
vinmcpn,0.0,0.0,0.0,1.0,0.0,
vinnysenthil,0.0,0.0,0.0,1.0,0.0,
vinogradov-yuriitan,0.0,0.0,0.0,1.0,0.0,
vinoth137,0.0,0.0,3.0,0.0,0.0,
vinybrasil,0.0,0.0,0.0,2.0,0.0,
violetdiva,0.0,0.0,0.0,1.0,0.0,
violetstair,0.0,0.0,0.0,1.0,0.0,
vip150989,0.0,0.0,0.0,1.0,0.0,
vipdoms,0.0,0.0,0.0,1.0,0.0,
viper-2-4ous,0.0,0.0,0.0,1.0,0.0,
vipinagrawal25,0.0,0.0,3.0,0.0,0.0,
vipulsinghal02,0.0,0.0,4.0,0.0,0.0,
virajpandya,0.0,0.0,3.0,0.0,0.0,
viraltox,0.0,0.0,0.0,1.0,0.0,
viranribic,0.0,0.0,0.0,1.0,0.0,
virchan,10.0,0.0,11.0,0.0,5.0,
virgile-ae,0.0,0.0,0.0,1.0,0.0,
viricht-zampai666,0.0,0.0,0.0,1.0,0.0,
virologist,0.0,0.0,0.0,1.0,0.0,
vironika-fotoser,0.0,0.0,0.0,1.0,0.0,
virtuallover0609,0.0,0.0,0.0,1.0,0.0,
visalto,0.0,0.0,0.0,1.0,0.0,
vishalbelsare,0.0,0.0,0.0,2.0,0.0,
vishen-shristy,0.0,0.0,0.0,1.0,0.0,
vishesh9131,0.0,0.0,0.0,2.0,0.0,
visheshpanchal,0.0,0.0,0.0,1.0,0.0,
vishnur,0.0,0.0,0.0,1.0,0.0,
visr,3.0,0.0,5.0,3.0,0.0,
vissarion,0.0,0.0,40.0,0.0,0.0,
visualsbytheRob,0.0,0.0,0.0,4.0,0.0,
vitacd,0.0,0.0,0.0,1.0,0.0,
vital-81pa,0.0,0.0,0.0,1.0,0.0,
vital245pawnorsig,0.0,0.0,0.0,1.0,0.0,
vitaliottois,0.0,0.0,0.0,1.0,0.0,
vitaminace33,1.0,0.0,1.0,0.0,0.0,
vitkl,0.0,0.0,2.0,0.0,0.0,
vitkosbence,0.0,0.0,1.0,0.0,0.0,
vitorsr,0.0,0.0,0.0,2.0,0.0,
vittar1982,0.0,0.0,0.0,1.0,0.0,
vittee,0.0,0.0,0.0,2.0,0.0,
vittoboa,1.0,0.0,1.0,1.0,1.0,
vittorioPiotti,0.0,0.0,0.0,1.0,0.0,
vituri,0.0,0.0,0.0,1.0,0.0,
vitusya,0.0,0.0,0.0,1.0,0.0,
vityas,0.0,0.0,1.0,0.0,0.0,
viv511,8.0,0.0,18.0,4.0,6.0,
vive1101011,0.0,0.0,0.0,2.0,0.0,
vivekbhr,0.0,0.0,1.0,1.0,0.0,
vivekyadav0105,0.0,0.0,0.0,1.0,0.0,
vivi2020,0.0,0.0,0.0,1.0,0.0,
vivrdprasanna,0.0,0.0,2.0,1.0,0.0,
vivy-yi,0.0,0.0,0.0,3.0,0.0,
vivym,0.0,0.0,0.0,1.0,0.0,
viyand-denisov,0.0,0.0,0.0,1.0,0.0,
vizeit,0.0,0.0,1.0,0.0,0.0,
viznuv,0.0,0.0,0.0,2.0,0.0,
vjcitn,1.0,0.0,51.0,2.0,0.0,
vjmarteau,0.0,0.0,0.0,1.0,0.0,
vjvelascorios,0.0,0.0,0.0,2.0,0.0,
vkaff,0.0,0.0,0.0,1.0,0.0,
vkhodygo,0.0,0.0,5.0,1.0,0.0,
vkix-7,0.0,0.0,0.0,1.0,0.0,
vktina1,0.0,0.0,0.0,1.0,0.0,
vlad-vladislav1997,0.0,0.0,0.0,1.0,0.0,
vladdoroniuk,0.0,0.0,0.0,1.0,0.0,
vladimirsem52prec,0.0,0.0,0.0,1.0,0.0,
vladimirvasandr,0.0,0.0,0.0,1.0,0.0,
vladiscripts,0.0,0.0,4.0,0.0,0.0,
vladjohnson,0.0,0.0,1.0,0.0,0.0,
vladk1m0,0.0,0.0,0.0,2.0,0.0,
vladok-osa,0.0,0.0,0.0,1.0,0.0,
vladvisan,24.0,0.0,5.0,0.0,28.0,
vlady4icafund,0.0,0.0,0.0,1.0,0.0,
vladzmeihy,0.0,0.0,0.0,1.0,0.0,
vlaydanpick,0.0,0.0,0.0,1.0,0.0,
vlc1,0.0,0.0,3.0,0.0,0.0,
vlcinsky,0.0,0.0,1.0,0.0,0.0,
vlevasseur073,1.0,0.0,2.0,1.0,0.0,
vliuchao,0.0,0.0,0.0,1.0,0.0,
vlslv,0.0,0.0,0.0,5.0,0.0,
vltab1an,0.0,0.0,0.0,1.0,0.0,
vlv-squid,0.0,0.0,0.0,2.0,0.0,
vm-vh,0.0,0.0,0.0,1.0,0.0,
vmmandalorian,0.0,0.0,0.0,1.0,0.0,
vnherdeiro,1.0,0.0,0.0,1.0,0.0,
vnmabus,5.0,0.0,1.0,0.0,3.0,
voevoda-s-aal,0.0,0.0,0.0,1.0,0.0,
voidwyrm-2,0.0,0.0,0.0,1.0,0.0,
vola980en,0.0,0.0,0.0,1.0,0.0,
volchenckovaalla,0.0,0.0,0.0,1.0,0.0,
volkm,0.0,0.0,0.0,1.0,0.0,
volks73,0.0,0.0,0.0,1.0,0.0,
volody90,0.0,0.0,0.0,1.0,0.0,
volodymyr-konak,0.0,0.0,0.0,1.0,0.0,
volodymyrss,0.0,0.0,2.0,0.0,0.0,
voloshina-oksana,0.0,0.0,0.0,1.0,0.0,
volpatto,0.0,0.0,0.0,1.0,0.0,
vooldholakia,0.0,0.0,0.0,1.0,0.0,
voroshinapurb,0.0,0.0,0.0,1.0,0.0,
vortezwohl,0.0,0.0,0.0,1.0,0.0,
vosak,0.0,0.0,0.0,1.0,0.0,
vosspl,0.0,0.0,0.0,1.0,0.0,
votti,2.0,0.0,3.0,2.0,0.0,
voulteero,0.0,0.0,0.0,1.0,0.0,
vova-barabashkin,0.0,0.0,0.0,1.0,0.0,
vovakorbentui,0.0,0.0,0.0,1.0,0.0,
vovamudlohy,0.0,0.0,0.0,1.0,0.0,
vovan-0203,0.0,0.0,0.0,1.0,0.0,
vovellacondr,0.0,0.0,0.0,1.0,0.0,
vovochka-vovkasweet,0.0,0.0,0.0,1.0,0.0,
voxlol,0.0,0.0,0.0,5.0,0.0,
voycey,0.0,0.0,0.0,1.0,0.0,
voydable,0.0,0.0,0.0,1.0,0.0,
vpgehlot,0.0,0.0,0.0,1.0,0.0,
vpisechkinew,0.0,0.0,0.0,1.0,0.0,
vpodgharova,0.0,0.0,0.0,1.0,0.0,
vprusso,0.0,0.0,0.0,1.0,0.0,
vpuri3,0.0,0.0,4.0,1.0,0.0,
vqk0kiuzapadwlu,0.0,0.0,0.0,1.0,0.0,
vrettasm,0.0,0.0,2.0,0.0,0.0,
vriesdemichael,0.0,0.0,0.0,1.0,0.0,
vrobel,0.0,0.0,0.0,1.0,0.0,
vrushabhgawas14,0.0,0.0,0.0,1.0,0.0,
vsajip,0.0,0.0,0.0,1.0,0.0,
vsauer,0.0,0.0,0.0,1.0,0.0,
vsavateevaran,0.0,0.0,0.0,1.0,0.0,
vscoia,0.0,0.0,0.0,1.0,0.0,
vsevidjachij,0.0,0.0,0.0,1.0,0.0,
vshlemon,0.0,0.0,0.0,1.0,0.0,
vsisl,0.0,0.0,3.0,0.0,0.0,
vsoch,0.0,0.0,2.0,0.0,0.0,
vsp0,0.0,0.0,0.0,1.0,0.0,
vssakuru,0.0,0.0,0.0,1.0,0.0,
vtavana,1.0,0.0,2.0,1.0,0.0,
vtjeng,0.0,0.0,1.0,0.0,0.0,
vtjnash,222.0,186.0,299.0,77.0,180.0,
vtshocker78habs,0.0,0.0,0.0,1.0,0.0,
vu3jej,0.0,0.0,0.0,1.0,0.0,
vujadin,0.0,0.0,0.0,1.0,0.0,
vulpicastor,0.0,0.0,0.0,1.0,0.0,
vutrungduc7593,0.0,0.0,0.0,1.0,0.0,
vv137,0.0,0.0,0.0,2.0,0.0,
vvavrychuk,1.0,0.0,3.0,1.0,0.0,
vvbark,0.0,0.0,0.0,1.0,0.0,
vwbusguy,0.0,0.0,2.0,0.0,0.0,
vwiela,0.0,0.0,1.0,1.0,0.0,
vxst,0.0,0.0,2.0,0.0,0.0,
vyason,0.0,0.0,1.0,0.0,0.0,
vyasr,5.0,0.0,3.0,0.0,6.0,
vyazmitinokityun,0.0,0.0,0.0,1.0,0.0,
vyazov4enkofie,0.0,0.0,0.0,1.0,0.0,
vyom-nikhra,0.0,0.0,0.0,1.0,0.0,
vytas7,0.0,0.0,0.0,1.0,0.0,
vytskalt,0.0,0.0,0.0,1.0,0.0,
vyudu,18.0,7.0,16.0,1.0,11.0,
vzb7842cfal,0.0,0.0,0.0,1.0,0.0,
vzf53oo7waa,0.0,0.0,0.0,1.0,0.0,
vzra,0.0,0.0,0.0,1.0,0.0,
w-rich,0.0,0.0,0.0,7.0,0.0,
w-zhiwei,0.0,0.0,0.0,3.0,0.0,
w00dy2,0.0,0.0,0.0,1.0,0.0,
w00jay,0.0,0.0,0.0,1.0,0.0,
w0lramD,0.0,0.0,0.0,1.0,0.0,
w2kun,0.0,0.0,0.0,1.0,0.0,
w4ffl35,0.0,0.0,0.0,1.0,0.0,
w62liang,0.0,0.0,0.0,1.0,0.0,
wIqsiM9D,0.0,0.0,0.0,1.0,0.0,
waddason,0.0,0.0,0.0,1.0,0.0,
wafels,3.0,0.0,2.0,0.0,4.0,
wagathu,0.0,0.0,0.0,1.0,0.0,
wagnervlopes,0.0,0.0,0.0,1.0,0.0,
wahabk,0.0,0.0,0.0,1.0,0.0,
wahom,0.0,0.0,0.0,1.0,0.0,
waigwamacha,0.0,0.0,0.0,1.0,0.0,
wainejr,0.0,0.0,3.0,1.0,0.0,
wakulotusmyo,0.0,0.0,0.0,1.0,0.0,
waldyrious,2.0,0.0,4.0,0.0,2.0,
walid999172,0.0,0.0,0.0,1.0,0.0,
wallace46886799,0.0,0.0,0.0,1.0,0.0,
walllet,0.0,0.0,0.0,1.0,0.0,
walter-a111,0.0,0.0,1.0,0.0,0.0,
walter-weinmann,0.0,0.0,5.0,0.0,0.0,
waltsims,0.0,0.0,2.0,0.0,0.0,
walzter,0.0,0.0,0.0,1.0,0.0,
wandadars,72.0,0.0,89.0,0.0,68.0,
wanderer1037,0.0,0.0,0.0,2.0,0.0,
wandou1994,0.0,0.0,0.0,2.0,0.0,
wang-shun,0.0,0.0,0.0,1.0,0.0,
wang-x-zhen,0.0,0.0,0.0,1.0,0.0,
wang2000star,0.0,0.0,2.0,0.0,0.0,
wang606,0.0,0.0,0.0,1.0,0.0,
wang890,0.0,0.0,2.0,0.0,0.0,
wangdi2016,0.0,0.0,0.0,1.0,0.0,
wangeason1985,0.0,0.0,0.0,1.0,0.0,
wanghaisheng,0.0,0.0,0.0,1.0,0.0,
wanghui2021,0.0,0.0,0.0,1.0,0.0,
wanghuida,0.0,0.0,0.0,1.0,0.0,
wangjiawen2013,0.0,0.0,40.0,0.0,0.0,
wangkuiyi,0.0,0.0,1.0,0.0,0.0,
wanglong001,0.0,0.0,0.0,1.0,0.0,
wanglong2,0.0,0.0,0.0,2.0,0.0,
wangmyantu,0.0,0.0,0.0,1.0,0.0,
wangnan0610,0.0,0.0,0.0,2.0,0.0,
wangnanv5,0.0,0.0,0.0,1.0,0.0,
wangshu24,0.0,0.0,0.0,1.0,0.0,
wangshub,0.0,0.0,0.0,1.0,0.0,
wangsqly0407,0.0,0.0,0.0,1.0,0.0,
wangtong10086,0.0,0.0,0.0,1.0,0.0,
wangvei,0.0,0.0,0.0,1.0,0.0,
wangxiaolong100,0.0,0.0,0.0,1.0,0.0,
wangxinmin123,0.0,0.0,0.0,1.0,0.0,
wangyafu,0.0,0.0,0.0,1.0,0.0,
wangyikang1014,0.0,0.0,0.0,1.0,0.0,
wangyixuan0429,0.0,0.0,0.0,1.0,0.0,
wangyji,0.0,0.0,7.0,0.0,0.0,
wangzcl,0.0,0.0,0.0,3.0,0.0,
wangzhe73,0.0,0.0,0.0,1.0,0.0,
wangzhen0518,0.0,0.0,0.0,1.0,0.0,
wangzhichao1990,0.0,0.0,0.0,1.0,0.0,
wangzhiwei189,0.0,0.0,0.0,3.0,0.0,
wanjunling168,0.0,0.0,0.0,1.0,0.0,
wanjw1996,0.0,0.0,0.0,2.0,0.0,
wanlinpang,0.0,0.0,0.0,1.0,0.0,
wanmin856,0.0,0.0,0.0,1.0,0.0,
wanqitian,0.0,0.0,0.0,1.0,0.0,
wanting560smuc,0.0,0.0,0.0,1.0,0.0,
